Gene name,GO term accession,GO domain
CD84,GO:0006952,biological_process
CD84,GO:0007156,biological_process
CD84,GO:0042110,biological_process
CD84,GO:0032715,biological_process
CD84,GO:2001256,biological_process
CD84,GO:0032760,biological_process
CD84,GO:0033004,biological_process
CD84,GO:0032685,biological_process
CD84,GO:0032701,biological_process
CD84,GO:0043030,biological_process
CD84,GO:0071639,biological_process
CD84,,
CDH17,GO:0016020,cellular_component
CDH17,GO:0005886,cellular_component
CDH17,GO:0005509,molecular_function
CDH17,GO:0007156,biological_process
CDH17,GO:0007155,biological_process
CDH17,GO:0098609,biological_process
CDH17,GO:0046872,molecular_function
CDH17,GO:0005654,cellular_component
CDH17,GO:0030054,cellular_component
CDH17,GO:0005515,molecular_function
CDH17,GO:0016323,cellular_component
CDH17,GO:0007229,biological_process
CDH17,GO:0005912,cellular_component
CDH17,GO:0045296,molecular_function
CDH17,GO:0007043,biological_process
CDH17,GO:0005178,molecular_function
CDH17,GO:0000902,biological_process
CDH17,GO:0016342,cellular_component
CDH17,GO:0016339,biological_process
CDH17,GO:0034332,biological_process
CDH17,GO:0044331,biological_process
CDH17,GO:0005427,molecular_function
CDH17,GO:0002314,biological_process
CDH17,GO:0002315,biological_process
CDH17,GO:0006857,biological_process
CDH17,GO:0030183,biological_process
CDH17,GO:0033626,biological_process
CDH17,GO:0035672,biological_process
CDH17,GO:0048536,biological_process
CDH17,GO:0009986,cellular_component
CEACAM4,,
CEACAM4,GO:0016020,cellular_component
CEACAM4,GO:0005886,cellular_component
CEACAM4,GO:0006909,biological_process
CEACAM4,GO:0009986,cellular_component
CEACAM4,GO:0007165,biological_process
CEACAM4,GO:0002682,biological_process
CEACAM4,GO:1990782,molecular_function
CFLAR,GO:0005515,molecular_function
CFLAR,GO:0042981,biological_process
CFLAR,GO:0006508,biological_process
CFLAR,GO:0008234,molecular_function
CFLAR,GO:0004197,molecular_function
CFLAR,GO:0005737,cellular_component
CFLAR,GO:0110165,cellular_component
CFLAR,GO:0006915,biological_process
CFLAR,GO:0043123,biological_process
CFLAR,GO:0005829,cellular_component
CFLAR,GO:0030182,biological_process
CFLAR,GO:0043065,biological_process
CFLAR,GO:0002020,molecular_function
CFLAR,GO:0043066,biological_process
CFLAR,GO:0051092,biological_process
CFLAR,GO:0042060,biological_process
CFLAR,GO:1902042,biological_process
CFLAR,GO:0008047,molecular_function
CFLAR,GO:0097153,molecular_function
CFLAR,GO:0007519,biological_process
CFLAR,GO:0014732,biological_process
CFLAR,GO:0014842,biological_process
CFLAR,GO:0014866,biological_process
CFLAR,GO:0030216,biological_process
CFLAR,GO:0030218,biological_process
CFLAR,GO:0043403,biological_process
CFLAR,GO:0060544,biological_process
CFLAR,GO:1901740,biological_process
CFLAR,GO:2001237,biological_process
CFLAR,GO:0031264,cellular_component
CFLAR,GO:0097342,cellular_component
CFLAR,GO:0005123,molecular_function
CFLAR,GO:0044877,molecular_function
CFLAR,GO:0001666,biological_process
CFLAR,GO:0010667,biological_process
CFLAR,GO:0010976,biological_process
CFLAR,GO:0032869,biological_process
CFLAR,GO:0033574,biological_process
CFLAR,GO:0070374,biological_process
CFLAR,GO:0071364,biological_process
CFLAR,GO:0071392,biological_process
CFLAR,GO:0071456,biological_process
CFLAR,GO:0071549,biological_process
CFLAR,GO:0071732,biological_process
CFLAR,GO:0072126,biological_process
CFLAR,GO:1903055,biological_process
CFLAR,GO:1903427,biological_process
CFLAR,GO:1903845,biological_process
CFLAR,GO:1903944,biological_process
CFLAR,GO:1904036,biological_process
CFLAR,GO:2000347,biological_process
CFLAR,GO:0031265,cellular_component
CFLAR,,
COMT,GO:0000287,molecular_function
COMT,GO:0008171,molecular_function
COMT,GO:0008757,molecular_function
COMT,GO:0016206,molecular_function
COMT,GO:0006584,biological_process
COMT,GO:0042135,biological_process
COMT,GO:0005737,cellular_component
COMT,GO:0016020,cellular_component
COMT,GO:0006629,biological_process
COMT,GO:0043231,cellular_component
COMT,GO:0046872,molecular_function
COMT,GO:0016740,molecular_function
COMT,GO:0005886,cellular_component
COMT,GO:0008168,molecular_function
COMT,GO:0032259,biological_process
COMT,GO:0005515,molecular_function
COMT,GO:0045202,cellular_component
COMT,GO:0102084,molecular_function
COMT,GO:0102938,molecular_function
COMT,GO:0032502,biological_process
COMT,GO:0042417,biological_process
COMT,GO:0042424,biological_process
COMT,GO:0005829,cellular_component
COMT,GO:0070062,cellular_component
COMT,GO:0030424,cellular_component
COMT,GO:0030425,cellular_component
COMT,GO:0042420,biological_process
COMT,GO:0016036,biological_process
COMT,GO:0001666,biological_process
COMT,GO:0001963,biological_process
COMT,GO:0007611,biological_process
COMT,GO:0009410,biological_process
COMT,GO:0010035,biological_process
COMT,GO:0010467,biological_process
COMT,GO:0014046,biological_process
COMT,GO:0035640,biological_process
COMT,GO:0035812,biological_process
COMT,GO:0042415,biological_process
COMT,GO:0046959,biological_process
COMT,GO:0048243,biological_process
COMT,GO:0050890,biological_process
COMT,GO:0050965,biological_process
COMT,GO:0071314,biological_process
COMT,GO:0071626,biological_process
COMT,,
COX6C,GO:0016020,cellular_component
COX6C,GO:0005739,cellular_component
COX6C,GO:0005743,cellular_component
COX6C,GO:0005515,molecular_function
COX6C,GO:0006119,biological_process
COX6C,GO:0006123,biological_process
COX6C,GO:0005751,cellular_component
COX6C,GO:0045333,biological_process
COX6C,GO:0031966,cellular_component
COX6C,GO:0006091,biological_process
COX6C,,
CYP2C9,GO:0004497,molecular_function
CYP2C9,GO:0020037,molecular_function
CYP2C9,GO:0005506,molecular_function
CYP2C9,GO:0016705,molecular_function
CYP2C9,GO:0016020,cellular_component
CYP2C9,GO:0006629,biological_process
CYP2C9,GO:0043231,cellular_component
CYP2C9,GO:0046872,molecular_function
CYP2C9,GO:0005783,cellular_component
CYP2C9,GO:0005789,cellular_component
CYP2C9,GO:0005886,cellular_component
CYP2C9,GO:0016491,molecular_function
CYP2C9,GO:0008202,biological_process
CYP2C9,GO:0008203,biological_process
CYP2C9,GO:0005737,cellular_component
CYP2C9,GO:0016712,molecular_function
CYP2C9,GO:0006805,biological_process
CYP2C9,GO:0070330,molecular_function
CYP2C9,GO:0019369,biological_process
CYP2C9,GO:0008210,biological_process
CYP2C9,GO:0046456,biological_process
CYP2C9,GO:0019373,biological_process
CYP2C9,GO:0042759,biological_process
CYP2C9,GO:0097267,biological_process
CYP2C9,GO:0034875,molecular_function
CYP2C9,GO:0016098,biological_process
CYP2C9,GO:0032787,biological_process
CYP2C9,GO:0042178,biological_process
CYP2C9,GO:0070989,biological_process
CYP2C9,GO:0008392,molecular_function
CYP2C9,GO:0008395,molecular_function
CYP2C9,GO:0008404,molecular_function
CYP2C9,GO:0008405,molecular_function
CYP2C9,GO:0018675,molecular_function
CYP2C9,GO:0018676,molecular_function
CYP2C9,GO:0052741,molecular_function
CYP2C9,GO:0019627,biological_process
CYP2C9,GO:0043603,biological_process
CYP2C9,,
DCC,GO:0016020,cellular_component
DCC,GO:0005515,molecular_function
DCC,GO:0006915,biological_process
DCC,GO:0005886,cellular_component
DCC,GO:0005829,cellular_component
DCC,GO:0044295,cellular_component
DCC,GO:0009986,cellular_component
DCC,GO:0098609,biological_process
DCC,GO:0004888,molecular_function
DCC,GO:0007409,biological_process
DCC,GO:0001764,biological_process
DCC,GO:0007411,biological_process
DCC,GO:0010977,biological_process
DCC,GO:0021965,biological_process
DCC,GO:0033563,biological_process
DCC,GO:0033564,biological_process
DCC,GO:0048671,biological_process
DCC,GO:0099170,biological_process
DCC,GO:2000171,biological_process
DCC,GO:0030424,cellular_component
DCC,GO:0098685,cellular_component
DCC,GO:0098839,cellular_component
DCC,,
DCD,GO:0005576,cellular_component
DCD,GO:0008233,molecular_function
DCD,GO:0031640,biological_process
DCD,GO:0003723,molecular_function
DCD,GO:0016020,cellular_component
DCD,GO:0046872,molecular_function
DCD,GO:0034220,biological_process
DCD,GO:0006508,biological_process
DCD,GO:0016787,molecular_function
DCD,GO:0005515,molecular_function
DCD,GO:0042742,biological_process
DCD,GO:0070062,cellular_component
DCD,GO:0050832,biological_process
DCD,GO:0008289,molecular_function
DCD,GO:0051873,biological_process
DCD,GO:0005216,molecular_function
DLC1,GO:0005515,molecular_function
DLC1,GO:0007165,biological_process
DLC1,GO:0008289,molecular_function
DLC1,GO:0005634,cellular_component
DLC1,GO:0005737,cellular_component
DLC1,GO:0016020,cellular_component
DLC1,GO:0043231,cellular_component
DLC1,GO:0005783,cellular_component
DLC1,GO:0005829,cellular_component
DLC1,GO:0030036,biological_process
DLC1,GO:0006915,biological_process
DLC1,GO:0005901,cellular_component
DLC1,GO:0005925,cellular_component
DLC1,GO:0070161,cellular_component
DLC1,GO:0005096,molecular_function
DLC1,GO:0032587,cellular_component
DLC1,GO:0001843,biological_process
DLC1,GO:0008285,biological_process
DLC1,GO:0035023,biological_process
DLC1,GO:0032956,biological_process
DLC1,GO:0051056,biological_process
DLC1,GO:0042169,molecular_function
DLC1,GO:0008360,biological_process
DLC1,GO:0048041,biological_process
DLC1,GO:0030864,cellular_component
DLC1,GO:0051895,biological_process
DLC1,GO:0006919,biological_process
DLC1,GO:0030336,biological_process
DLC1,GO:0003007,biological_process
DLC1,GO:0051497,biological_process
DLC1,GO:0045121,cellular_component
DLC1,GO:0030900,biological_process
DLC1,GO:1900119,biological_process
DLC1,GO:0035307,biological_process
DLC1,GO:0035024,biological_process
DLC1,GO:0021575,biological_process
DLC1,,
DLX2,GO:0003677,molecular_function
DLX2,GO:0006355,biological_process
DLX2,GO:0000981,molecular_function
DLX2,GO:0005634,cellular_component
DLX2,GO:0030154,biological_process
DLX2,GO:0005515,molecular_function
DLX2,GO:0045944,biological_process
DLX2,GO:0000978,molecular_function
DLX2,GO:0000976,molecular_function
DLX2,GO:0000122,biological_process
DLX2,GO:0000785,cellular_component
DLX2,GO:1990837,molecular_function
DLX2,GO:0007420,biological_process
DLX2,GO:0003700,molecular_function
DLX2,GO:0045597,biological_process
DLX2,GO:0046533,biological_process
DLX2,GO:1902871,biological_process
DLX2,GO:0000977,molecular_function
DLX2,GO:0001228,molecular_function
DLX2,GO:0003682,molecular_function
DLX2,GO:0003727,molecular_function
DLX2,GO:0006357,biological_process
DLX2,GO:0007219,biological_process
DLX2,GO:0009954,biological_process
DLX2,GO:0014016,biological_process
DLX2,GO:0021544,biological_process
DLX2,GO:0021766,biological_process
DLX2,GO:0021772,biological_process
DLX2,GO:0021879,biological_process
DLX2,GO:0021892,biological_process
DLX2,GO:0021893,biological_process
DLX2,GO:0042475,biological_process
DLX2,GO:0045746,biological_process
DLX2,GO:0048701,biological_process
DLX2,GO:0048706,biological_process
DLX2,GO:0048709,biological_process
DLX2,GO:0048715,biological_process
DLX2,GO:0048755,biological_process
DLX2,GO:0051216,biological_process
DLX2,GO:0097154,biological_process
E2F6,,
E2F6,GO:0006355,biological_process
E2F6,GO:0006357,biological_process
E2F6,GO:0005667,cellular_component
E2F6,GO:0000978,molecular_function
E2F6,GO:0046983,molecular_function
E2F6,GO:0005634,cellular_component
E2F6,GO:0005654,cellular_component
E2F6,GO:0003677,molecular_function
E2F6,GO:0005515,molecular_function
E2F6,GO:0007049,biological_process
E2F6,GO:0000122,biological_process
E2F6,GO:0000981,molecular_function
E2F6,GO:0001227,molecular_function
E2F6,GO:0003700,molecular_function
E2F6,GO:0043565,molecular_function
E2F6,GO:0000083,biological_process
E2F6,GO:0000785,cellular_component
E2F6,GO:0090575,cellular_component
E2F6,GO:0071339,cellular_component
E2F6,GO:0000977,molecular_function
ENOSF1,GO:0009063,biological_process
ENOSF1,GO:0050023,molecular_function
ENOSF1,GO:0016052,biological_process
ENOSF1,GO:0046872,molecular_function
ENOSF1,GO:0016853,molecular_function
ENOSF1,GO:0005739,cellular_component
ENOSF1,GO:0016829,molecular_function
ENOSF1,GO:0000287,molecular_function
ENOSF1,GO:0016836,molecular_function
ENOSF1,GO:0005575,cellular_component
ENOSF1,,
ESR1,,
ESR1,GO:0003677,molecular_function
ESR1,GO:0006355,biological_process
ESR1,GO:0005634,cellular_component
ESR1,GO:0005496,molecular_function
ESR1,GO:0043401,biological_process
ESR1,GO:0030284,molecular_function
ESR1,GO:0003707,molecular_function
ESR1,GO:0008270,molecular_function
ESR1,GO:0003700,molecular_function
ESR1,GO:0043565,molecular_function
ESR1,GO:0005515,molecular_function
ESR1,GO:0005737,cellular_component
ESR1,GO:0016020,cellular_component
ESR1,GO:0005794,cellular_component
ESR1,GO:0032991,cellular_component
ESR1,GO:0046872,molecular_function
ESR1,GO:0005886,cellular_component
ESR1,GO:0019899,molecular_function
ESR1,GO:0030522,biological_process
ESR1,GO:0005654,cellular_component
ESR1,GO:0045893,biological_process
ESR1,GO:0008289,molecular_function
ESR1,GO:0010629,biological_process
ESR1,GO:0006338,biological_process
ESR1,GO:0045944,biological_process
ESR1,GO:0042802,molecular_function
ESR1,GO:0006357,biological_process
ESR1,GO:0000978,molecular_function
ESR1,GO:0000981,molecular_function
ESR1,GO:0000785,cellular_component
ESR1,GO:0051123,biological_process
ESR1,GO:0003682,molecular_function
ESR1,GO:1990837,molecular_function
ESR1,GO:0005829,cellular_component
ESR1,GO:0019901,molecular_function
ESR1,GO:0043124,biological_process
ESR1,GO:0001228,molecular_function
ESR1,GO:0007165,biological_process
ESR1,GO:0000122,biological_process
ESR1,GO:0043433,biological_process
ESR1,GO:0001221,molecular_function
ESR1,GO:0004879,molecular_function
ESR1,GO:0007204,biological_process
ESR1,GO:0051091,biological_process
ESR1,GO:1902894,biological_process
ESR1,GO:0030518,biological_process
ESR1,GO:0030520,biological_process
ESR1,GO:0032355,biological_process
ESR1,GO:0043627,biological_process
ESR1,GO:0008013,molecular_function
ESR1,GO:0034056,molecular_function
ESR1,GO:0001222,molecular_function
ESR1,GO:0001223,molecular_function
ESR1,GO:0071392,biological_process
ESR1,GO:0007200,biological_process
ESR1,GO:0005667,cellular_component
ESR1,GO:0000791,cellular_component
ESR1,GO:0030235,molecular_function
ESR1,GO:0010863,biological_process
ESR1,GO:0001093,molecular_function
ESR1,GO:0005516,molecular_function
ESR1,GO:0017025,molecular_function
ESR1,GO:0030331,molecular_function
ESR1,GO:0051117,molecular_function
ESR1,GO:0071889,molecular_function
ESR1,GO:0071168,biological_process
ESR1,GO:0071391,biological_process
ESR1,GO:0001547,biological_process
ESR1,GO:0002064,biological_process
ESR1,GO:0006366,biological_process
ESR1,GO:0008209,biological_process
ESR1,GO:0008584,biological_process
ESR1,GO:0034121,biological_process
ESR1,GO:0048144,biological_process
ESR1,GO:0048146,biological_process
ESR1,GO:0048863,biological_process
ESR1,GO:0050727,biological_process
ESR1,GO:0060065,biological_process
ESR1,GO:0060068,biological_process
ESR1,GO:0060523,biological_process
ESR1,GO:0060527,biological_process
ESR1,GO:0060687,biological_process
ESR1,GO:0060745,biological_process
ESR1,GO:0060749,biological_process
ESR1,GO:0060750,biological_process
ESR1,GO:1904035,biological_process
ESR1,GO:0007186,biological_process
ESR1,GO:0038054,molecular_function
FABP1,GO:0008289,molecular_function
FABP1,GO:0005737,cellular_component
FABP1,GO:0043066,biological_process
FABP1,GO:0005654,cellular_component
FABP1,GO:0005829,cellular_component
FABP1,GO:0005515,molecular_function
FABP1,GO:0098869,biological_process
FABP1,GO:0005634,cellular_component
FABP1,GO:0016209,molecular_function
FABP1,GO:0005782,cellular_component
FABP1,GO:0070062,cellular_component
FABP1,GO:0005504,molecular_function
FABP1,GO:0015908,biological_process
FABP1,GO:0043154,biological_process
FABP1,GO:0071456,biological_process
FABP1,GO:0070301,biological_process
FABP1,GO:0003682,molecular_function
FABP1,GO:0005324,molecular_function
FABP1,GO:0005543,molecular_function
FABP1,GO:0032052,molecular_function
FABP1,GO:0070538,molecular_function
FABP1,GO:1901363,molecular_function
FABP1,GO:0015909,biological_process
FABP1,GO:0032000,biological_process
FABP1,GO:0050892,biological_process
FABP1,GO:0045179,cellular_component
FABP1,GO:0032991,cellular_component
FABP1,,
FCRL3,,
FCRL3,GO:0016020,cellular_component
FCRL3,GO:0042995,cellular_component
FCRL3,GO:0005886,cellular_component
FCRL3,GO:0009986,cellular_component
FCRL3,GO:0007166,biological_process
FCRL3,GO:0007338,biological_process
FCRL3,GO:0031528,cellular_component
FCRL3,GO:0004888,molecular_function
FCRL3,GO:0043410,biological_process
FCRL3,GO:0019902,molecular_function
FCRL3,GO:0019903,molecular_function
FCRL3,GO:0019900,molecular_function
FCRL3,GO:0050859,biological_process
FCRL3,GO:1990782,molecular_function
FCRL3,GO:0030890,biological_process
FCRL3,GO:0050864,biological_process
FCRL3,GO:0045577,biological_process
FCRL3,GO:0090279,biological_process
FCRL3,GO:0002638,biological_process
FCRL3,GO:0034163,biological_process
FCRL3,GO:1905184,biological_process
FCRL3,GO:0005515,molecular_function
FSD1,GO:0005515,molecular_function
FSD1,GO:0005634,cellular_component
FSD1,GO:0005737,cellular_component
FSD1,GO:0042802,molecular_function
FSD1,GO:0005856,cellular_component
FSD1,GO:0051301,biological_process
FSD1,GO:0005874,cellular_component
FSD1,GO:0007049,biological_process
FSD1,GO:0032154,cellular_component
FSD1,GO:0008017,molecular_function
FSD1,GO:0005813,cellular_component
FSD1,GO:0051302,biological_process
FSD1,GO:0032465,biological_process
FSD1,GO:0060236,biological_process
FSD1,GO:0031122,biological_process
FSD1,,
FUS,GO:0006355,biological_process
FUS,GO:0003723,molecular_function
FUS,GO:0003676,molecular_function
FUS,GO:0005634,cellular_component
FUS,GO:0008380,biological_process
FUS,GO:0110165,cellular_component
FUS,GO:0046872,molecular_function
FUS,GO:0005654,cellular_component
FUS,GO:0003677,molecular_function
FUS,GO:0045893,biological_process
FUS,GO:0005515,molecular_function
FUS,GO:0006357,biological_process
FUS,GO:0043484,biological_process
FUS,GO:0042802,molecular_function
FUS,GO:0003682,molecular_function
FUS,GO:0003712,molecular_function
FUS,GO:1905168,biological_process
FUS,GO:0051260,biological_process
FUS,GO:0140693,molecular_function
FUS,GO:1990000,biological_process
FUS,GO:0043232,cellular_component
FUS,GO:0048255,biological_process
FUS,GO:0003713,molecular_function
FUS,GO:0003730,molecular_function
FUS,GO:0010467,biological_process
FUS,GO:0005737,cellular_component
FUS,,
FXN,GO:0008199,molecular_function
FXN,GO:0016226,biological_process
FXN,GO:0005739,cellular_component
FXN,GO:0006879,biological_process
FXN,GO:0004322,molecular_function
FXN,GO:0018283,biological_process
FXN,GO:0005515,molecular_function
FXN,GO:0005737,cellular_component
FXN,GO:0046872,molecular_function
FXN,GO:0043066,biological_process
FXN,GO:0006811,biological_process
FXN,GO:0016491,molecular_function
FXN,GO:0005829,cellular_component
FXN,GO:0006119,biological_process
FXN,GO:0007005,biological_process
FXN,GO:0007628,biological_process
FXN,GO:0009060,biological_process
FXN,GO:0009792,biological_process
FXN,GO:0019230,biological_process
FXN,GO:0035265,biological_process
FXN,GO:0040015,biological_process
FXN,GO:0044572,biological_process
FXN,GO:0046621,biological_process
FXN,GO:0046716,biological_process
FXN,GO:0099128,cellular_component
FXN,GO:0006783,biological_process
FXN,GO:0005759,cellular_component
FXN,GO:0008284,biological_process
FXN,GO:0044571,biological_process
FXN,GO:1990229,cellular_component
FXN,GO:0030307,biological_process
FXN,GO:0008198,molecular_function
FXN,GO:0070301,biological_process
FXN,GO:0090201,biological_process
FXN,GO:0016540,biological_process
FXN,GO:0006826,biological_process
FXN,GO:0034986,molecular_function
FXN,GO:0051537,molecular_function
FXN,GO:0043085,biological_process
FXN,GO:0010039,biological_process
FXN,GO:0010722,biological_process
FXN,GO:0051349,biological_process
FXN,GO:1904231,biological_process
FXN,GO:1904234,biological_process
FXN,GO:1990221,cellular_component
GDF5,GO:0005576,cellular_component
GDF5,GO:0008083,molecular_function
GDF5,GO:0016020,cellular_component
GDF5,GO:0005886,cellular_component
GDF5,GO:0005515,molecular_function
GDF5,GO:0005615,cellular_component
GDF5,GO:0005125,molecular_function
GDF5,GO:0051216,biological_process
GDF5,GO:0042802,molecular_function
GDF5,GO:0030509,biological_process
GDF5,GO:0030513,biological_process
GDF5,GO:0005102,molecular_function
GDF5,GO:0002062,biological_process
GDF5,GO:0007178,biological_process
GDF5,GO:0009612,biological_process
GDF5,GO:0030326,biological_process
GDF5,GO:0032332,biological_process
GDF5,GO:0035136,biological_process
GDF5,GO:0035137,biological_process
GDF5,GO:0040014,biological_process
GDF5,GO:0043524,biological_process
GDF5,GO:0043932,biological_process
GDF5,GO:0045666,biological_process
GDF5,GO:0097152,biological_process
GDF5,GO:2001054,biological_process
GDF5,GO:0007267,biological_process
GDF5,GO:0007179,biological_process
GDF5,GO:0036122,molecular_function
GDF5,GO:0060395,biological_process
GDF5,GO:0060391,biological_process
GDF5,GO:0060591,biological_process
GDF5,GO:0050680,biological_process
GDF5,GO:0032331,biological_process
GFM1,GO:0003924,molecular_function
GFM1,GO:0005525,molecular_function
GFM1,GO:0003746,molecular_function
GFM1,GO:0006414,biological_process
GFM1,GO:0003723,molecular_function
GFM1,GO:0006412,biological_process
GFM1,GO:0000166,molecular_function
GFM1,GO:0005739,cellular_component
GFM1,GO:0005515,molecular_function
GFM1,GO:0005759,cellular_component
GFM1,GO:0070125,biological_process
GFM1,GO:0010467,biological_process
GFM1,,
GPR37L1,GO:0007186,biological_process
GPR37L1,GO:0016020,cellular_component
GPR37L1,GO:0004930,molecular_function
GPR37L1,GO:0007165,biological_process
GPR37L1,GO:0005886,cellular_component
GPR37L1,GO:0042995,cellular_component
GPR37L1,GO:0005515,molecular_function
GPR37L1,GO:0060170,cellular_component
GPR37L1,GO:0007193,biological_process
GPR37L1,GO:0043235,cellular_component
GPR37L1,GO:0008528,molecular_function
GPR37L1,GO:0036505,molecular_function
GPR37L1,GO:0042277,molecular_function
GPR37L1,GO:0034614,biological_process
GPR37L1,GO:0043410,biological_process
GPR37L1,GO:0003085,biological_process
GPR37L1,GO:0007224,biological_process
GPR37L1,GO:0021940,biological_process
GPR37L1,GO:0045665,biological_process
GPR37L1,GO:0045879,biological_process
GPR37L1,GO:0048712,biological_process
GPR37L1,GO:0060020,biological_process
GPR37L1,,
GRIA1,,
GRIA1,GO:0016020,cellular_component
GRIA1,GO:0006811,biological_process
GRIA1,GO:0038023,molecular_function
GRIA1,GO:0015276,molecular_function
GRIA1,GO:0005216,molecular_function
GRIA1,GO:0004970,molecular_function
GRIA1,GO:0042995,cellular_component
GRIA1,GO:0005783,cellular_component
GRIA1,GO:0005789,cellular_component
GRIA1,GO:0005886,cellular_component
GRIA1,GO:0005768,cellular_component
GRIA1,GO:0030425,cellular_component
GRIA1,GO:0005515,molecular_function
GRIA1,GO:0055038,cellular_component
GRIA1,GO:0045202,cellular_component
GRIA1,GO:0055037,cellular_component
GRIA1,GO:0045211,cellular_component
GRIA1,GO:0034220,biological_process
GRIA1,GO:0031901,cellular_component
GRIA1,GO:0099505,biological_process
GRIA1,GO:0014069,cellular_component
GRIA1,GO:0043197,cellular_component
GRIA1,GO:0007215,biological_process
GRIA1,GO:0035235,biological_process
GRIA1,GO:0098793,cellular_component
GRIA1,GO:0098839,cellular_component
GRIA1,GO:0032591,cellular_component
GRIA1,GO:0032281,cellular_component
GRIA1,GO:0009986,cellular_component
GRIA1,GO:0007165,biological_process
GRIA1,GO:0001540,molecular_function
GRIA1,GO:0043025,cellular_component
GRIA1,GO:0030666,cellular_component
GRIA1,GO:0007268,biological_process
GRIA1,GO:0012507,cellular_component
GRIA1,GO:0033116,cellular_component
GRIA1,GO:0035249,biological_process
GRIA1,GO:1904315,molecular_function
GRIA1,GO:0008066,molecular_function
GRIA1,GO:0030165,molecular_function
GRIA1,GO:0050804,biological_process
GRIA1,GO:0099507,molecular_function
GRIA1,GO:0099566,biological_process
GRIA1,GO:0097060,cellular_component
GRIA1,GO:0099583,molecular_function
GRIA1,GO:0004971,molecular_function
GRIA1,GO:0044309,cellular_component
GRIA1,GO:0001965,molecular_function
GRIA1,GO:0008179,molecular_function
GRIA1,GO:0019865,molecular_function
GRIA1,GO:0019901,molecular_function
GRIA1,GO:0019904,molecular_function
GRIA1,GO:0031267,molecular_function
GRIA1,GO:0031489,molecular_function
GRIA1,GO:0031681,molecular_function
GRIA1,GO:0031698,molecular_function
GRIA1,GO:0035254,molecular_function
GRIA1,GO:0042802,molecular_function
GRIA1,GO:0051018,molecular_function
GRIA1,GO:0097110,molecular_function
GRIA1,GO:0001919,biological_process
GRIA1,GO:0007416,biological_process
GRIA1,GO:0007616,biological_process
GRIA1,GO:0009410,biological_process
GRIA1,GO:0009636,biological_process
GRIA1,GO:0010226,biological_process
GRIA1,GO:0010628,biological_process
GRIA1,GO:0014070,biological_process
GRIA1,GO:0019228,biological_process
GRIA1,GO:0021510,biological_process
GRIA1,GO:0021987,biological_process
GRIA1,GO:0031623,biological_process
GRIA1,GO:0032355,biological_process
GRIA1,GO:0042220,biological_process
GRIA1,GO:0043434,biological_process
GRIA1,GO:0045838,biological_process
GRIA1,GO:0046685,biological_process
GRIA1,GO:0048167,biological_process
GRIA1,GO:0050806,biological_process
GRIA1,GO:0051602,biological_process
GRIA1,GO:0060078,biological_process
GRIA1,GO:0060292,biological_process
GRIA1,GO:0060992,biological_process
GRIA1,GO:0071230,biological_process
GRIA1,GO:0071242,biological_process
GRIA1,GO:0071359,biological_process
GRIA1,GO:0071363,biological_process
GRIA1,GO:0071375,biological_process
GRIA1,GO:0071407,biological_process
GRIA1,GO:0071418,biological_process
GRIA1,GO:1990416,biological_process
GRIA1,GO:0005769,cellular_component
GRIA1,GO:0005911,cellular_component
GRIA1,GO:0008021,cellular_component
GRIA1,GO:0030672,cellular_component
GRIA1,GO:0031594,cellular_component
GRIA1,GO:0032279,cellular_component
GRIA1,GO:0032590,cellular_component
GRIA1,GO:0032809,cellular_component
GRIA1,GO:0036477,cellular_component
GRIA1,GO:0042734,cellular_component
GRIA1,GO:0043005,cellular_component
GRIA1,GO:0043198,cellular_component
GRIA1,GO:0044297,cellular_component
GRIA1,GO:0044308,cellular_component
GRIA1,GO:0048787,cellular_component
GRIA1,GO:0060076,cellular_component
GRIA1,GO:0098794,cellular_component
GRIA1,GO:0098978,cellular_component
GRIA1,GO:0099544,cellular_component
GRIA1,GO:0008328,cellular_component
GRIA1,GO:0032991,cellular_component
HJURP,,
HJURP,GO:0005634,cellular_component
HJURP,GO:0042393,molecular_function
HJURP,GO:0005654,cellular_component
HJURP,GO:0005730,cellular_component
HJURP,GO:0005829,cellular_component
HJURP,GO:0003677,molecular_function
HJURP,GO:0005694,cellular_component
HJURP,GO:0043229,cellular_component
HJURP,GO:0005515,molecular_function
HJURP,GO:0007049,biological_process
HJURP,GO:0007059,biological_process
HJURP,GO:0000775,cellular_component
HJURP,GO:0000776,cellular_component
HJURP,GO:0042802,molecular_function
HJURP,GO:0043254,biological_process
HJURP,GO:0034080,biological_process
HJURP,GO:0051101,biological_process
HMGCL,GO:0003824,molecular_function
HMGCL,GO:0004419,molecular_function
HMGCL,GO:0016833,molecular_function
HMGCL,GO:0006629,biological_process
HMGCL,GO:0032991,cellular_component
HMGCL,GO:0046872,molecular_function
HMGCL,GO:0005739,cellular_component
HMGCL,GO:0016829,molecular_function
HMGCL,GO:0005759,cellular_component
HMGCL,GO:0005777,cellular_component
HMGCL,GO:0030145,molecular_function
HMGCL,GO:0000287,molecular_function
HMGCL,GO:0006552,biological_process
HMGCL,GO:0005198,molecular_function
HMGCL,GO:0005829,cellular_component
HMGCL,GO:0005782,cellular_component
HMGCL,GO:0007005,biological_process
HMGCL,GO:0046951,biological_process
HMGCL,,
HOXD9,GO:0003677,molecular_function
HOXD9,GO:0006355,biological_process
HOXD9,GO:0005634,cellular_component
HOXD9,GO:0006351,biological_process
HOXD9,GO:0000981,molecular_function
HOXD9,GO:0005654,cellular_component
